Assembly, pident, qcovs, Qval,Strain,Size (Mb),WGS,Scaffolds,Genes,Proteins
GCA_003001175.1,21,14,35,IMT33368,2.7972,PUTY01,36,2902,2713
GCA_003001185.1,21,14,35,IMT33828,2.84159,PUUB01,36,2966,2780
GCA_003001215.1,21,14,35,IMT33391,2.84264,PUTZ01,36,2967,2781
GCA_003001225.1,21,14,35,IMT33861,2.79766,PUUC01,38,2902,2710
GCA_003001255.1,21,14,35,IMT33862,2.79706,PUUD01,37,2901,2710
GCA_003001275.1,21,14,35,IMT33826,2.798,PUUA01,38,2901,2712
GCA_003001345.1,21,14,35,IMT36995,2.86553,PUXK01,42,3020,2825
GCA_003001395.1,21,14,35,IMT37277,2.81817,PUXN01,40,2954,2760
GCA_003001475.1,21,14,35,IMT34426,2.8439,PUXJ01,38,2967,2779
GCA_003001485.1,21,14,35,IMT37264,2.79458,PUXM01,41,2901,2716
GCA_003011005.1,9,13,22,SCPM-O-B-7804,2.77331,PXUS01,45,2891,2730
GCA_003011035.1,15,15,30,SCPM-O-B-8374,2.80395,PXUU01,64,2887,2724
GCA_003011055.1,12,15,27,SCPM-O-B-8373,2.76192,PXUV01,35,2902,2745
GCA_003011145.1,15,15,30,SCPM-O-B-8375,2.80612,PXUT01,76,2890,2724
GCA_003017305.1,25,12,37,25390-1,2.97928,NGNE01,2,3116,2879
GCA_003017355.1,16,15,31,24959-1,2.74776,NGNI01,3,2850,2624
GCA_003017395.1,25,13,38,0201753-1,2.86104,NGNJ01,2,2940,2743
GCA_003017415.1,11,12,23,0201183-1,2.89614,NGNP01,2,3065,2875
GCA_003017425.1,23,15,38,0200668-1,2.80471,NGND01,5,2887,2703
GCA_003017475.1,26,14,40,102220019-2,2.8975,NGNC01,3,3009,2771
GCA_003017495.1,11,13,24,29397-1,2.83017,NGNG01,2,2949,2772
GCA_003017515.1,14,14,28,150090019-1,2.86605,NGNF01,7,2941,2719
GCA_003017535.1,25,13,38,22265-1,2.94309,NGNH01,2,3065,2850
GCA_003017575.1,10,13,23,08168007-1,2.72031,NGNK01,3,2789,2611
GCA_003017595.1,6,14,20,112620037-1,2.84024,NGNN01,7,2946,2780
GCA_003017635.1,11,13,24,10110051-4,2.80332,NGNL01,2,2894,2716
GCA_003017655.1,11,14,25,0201749-1,2.77898,NGNM01,3,2865,2625
GCA_003017695.1,6,14,20,112620037-2,2.82752,NGNO01,2,2968,2804
GCA_003017715.1,23,15,38,15076009-1,2.84595,NGNQ01,3,2930,2723
GCA_003038295.1,9,11,20,SAM-1,2.79866,PXXV01,41,2921,2765
GCA_003038315.1,9,11,20,SAM-24,2.77872,PYES01,29,2853,2725
GCA_003038335.1,15,11,26,SAM-22,2.80554,PYEU01,49,2891,2735
GCA_003038355.1,13,14,27,SAM-19,2.80198,PYEX01,42,2974,2786
GCA_003038375.1,22,12,34,SAM-15,2.867,PYFB01,65,2982,2783
GCA_003038395.1,10,11,21,SAM-23,2.78822,PYET01,29,2869,2740
GCA_003038405.1,11,13,24,SAM-20,2.71183,PYEW01,31,2779,2639
GCA_003038435.1,11,12,23,SAM-18,2.76878,PYEY01,23,2883,2737
GCA_003038455.1,9,13,22,SAM-16,2.81519,PYFA01,53,2927,2780
GCA_003038465.1,22,12,34,SAM-14,2.90229,PYFC01,67,3043,2840
GCA_003038495.1,9,11,20,SAM-12,2.79351,PYFE01,39,2881,2749
GCA_003038515.1,10,11,21,SAM-11,2.84582,PYFF01,51,2974,2826
GCA_003038535.1,2,12,14,SAM-13,2.80995,PYFD01,44,2960,2814
GCA_003038555.1,15,11,26,SAM-10,2.80689,PYFG01,53,2886,2732
GCA_003038575.1,12,14,26,SAM-9,2.772,PYFH01,42,2879,2722
GCA_003038595.1,12,14,26,SAM-8,2.76978,PYFI01,39,2878,2722
GCA_003038615.1,14,15,29,SAM-5,2.7967,PYFL01,51,2875,2698
GCA_003038635.1,10,14,24,SAM-6,2.78707,PYFK01,73,2895,2742
GCA_003038675.1,23,14,37,SAM-2,2.72869,PYFO01,46,2815,2641
GCA_003038685.1,12,14,26,SAM-4,2.70946,PYFM01,39,2781,2655
GCA_003038715.1,11,12,23,SAM-21,2.80072,PYEV01,30,2923,2763
GCA_003038735.1,11,12,23,SAM-17,2.77448,PYEZ01,114,2892,2736
GCA_003038745.1,11,13,24,SAM-7,2.71532,PYFJ01,49,2793,2665
GCA_003052325.1,25,15,40,Sa02,2.83466,QAJX01,35,2925,2730
GCA_003052335.1,25,14,39,Sa03,2.83223,QAJY01,35,2920,2730
GCA_003052445.1,25,15,40,ATCC 43300,2.83384,QAJW01,34,2926,2732
GCA_003068685.1,15,11,26,SAZ-W,2.83079,QANN01,103,2902,2742
GCA_003068725.1,15,11,26,SAZ-B,2.82397,QARY01,94,2896,2737
GCA_003114635.1,7,15,22,GUATP 224,2.79581,BEYN01,34,2943,2801
GCA_900017485.1,16,12,28,st303,2.78791,FFXV01,48,2857,2713
GCA_900017495.1,24,12,36,st500,2.90912,FFZS01,56,3070,2878
GCA_900017505.1,7,12,19,st697,3.04038,FGBR01,71,3225,3071
GCA_900017515.1,14,12,26,st687,2.87067,FGFI01,55,2986,2832
GCA_900017525.1,15,11,26,st694,2.85354,FGFJ01,72,2958,2804
GCA_900017535.1,15,11,26,st854,2.8048,FGFX01,40,2927,2745
GCA_900017545.1,15,11,26,st991,2.83646,FGHL01,42,2934,2785
GCA_900017565.1,12,14,26,st1012,2.73948,FGHT01,18,2884,2715
GCA_900017575.1,24,14,38,st1013,2.9463,FGHU01,72,3095,2914
GCA_900017585.1,15,11,26,st1443,2.81985,FGLU01,54,2914,2760
GCA_900017595.1,24,15,39,st1445,2.8688,FGLV01,51,3008,2820
GCA_900017605.1,14,12,26,st2493,2.88114,FGXE01,95,3016,2855
GCA_900017615.1,14,13,27,st2515,2.82788,FGXH01,102,2942,2773
GCA_900017635.1,15,12,27,st2523,2.80669,FGXI01,56,2904,2752
GCA_900017645.1,15,11,26,st2530,2.78628,FGXJ01,49,2876,2727
GCA_900017655.1,23,13,36,st2543,2.90417,FGXM01,70,3044,2869
GCA_900017665.1,14,12,26,st2566,2.78439,FGXO01,48,2872,2728
GCA_900017675.1,14,11,25,st2572,2.82804,FGXP01,63,2928,2774
GCA_900017685.1,14,11,25,st2578,2.7528,FGXQ01,33,2833,2686
GCA_900017695.1,14,12,26,st2579,2.831,FGXS01,41,2934,2777
GCA_900017705.1,15,14,29,st2584,2.7591,FGXV01,42,2850,2698
GCA_900017715.1,14,11,25,st2585,2.78721,FGXT01,33,2879,2729
GCA_900017965.1,16,13,29,st964,2.74253,FGHD01,34,2803,2659
GCA_900017975.1,14,12,26,st1000,2.80057,FGHQ01,64,2886,2744
GCA_900017985.1,15,11,26,st1002,2.77844,FGHP01,46,2873,2723
GCA_900017995.1,15,11,26,st1009,2.78896,FGHS01,39,2872,2731
GCA_900018005.1,14,12,26,st1023,2.80377,FGHW01,46,2896,2744
GCA_900018015.1,15,11,26,st1016,2.80438,FGHY01,37,2925,2746
GCA_900018025.1,15,11,26,st1024,2.83145,FGHX01,51,2928,2776
GCA_900018035.1,25,14,39,st1027,2.95108,FGIA01,72,3118,2927
GCA_900018045.1,15,11,26,st1044,2.85194,FGHZ01,63,2947,2799
GCA_900018055.1,15,11,26,st1061,2.83617,FGIE01,47,2956,2784
GCA_900018065.1,24,13,37,st1066,2.90636,FGID01,49,3068,2869
GCA_900018075.1,16,12,28,st1069,2.84149,FGIK01,66,2938,2779
GCA_900018085.1,14,13,27,st1105,2.79225,FGIL01,59,2888,2732
GCA_900018095.1,14,12,26,st1114,2.79873,FGIN01,52,2889,2745
GCA_900018105.1,14,12,26,st1142,2.82985,FGIX01,62,2928,2780
GCA_900018115.1,14,11,25,st1149,2.81475,FGJA01,53,2906,2762
GCA_900018125.1,24,13,37,st1203,2.93128,FGJL01,59,3053,2891
GCA_900018135.1,24,12,36,st1227,2.90605,FGJQ01,51,3061,2887
GCA_900018145.1,15,11,26,st1229,2.83817,FGJR01,28,2969,2791
GCA_900018155.1,14,12,26,st1243,2.79582,FGJT01,56,2892,2750
GCA_900018165.1,14,12,26,st1247,2.87016,FGJV01,91,3020,2845
GCA_900018175.1,14,12,26,st1249,2.86926,FGJU01,89,3004,2840
GCA_900018185.1,14,12,26,st1268,2.82951,FGKA01,76,2933,2784
GCA_900018195.1,14,12,26,st1283,2.80949,FGKD01,93,2921,2771
GCA_900018205.1,14,12,26,st1285,2.78444,FGKE01,68,2884,2732
GCA_900018215.1,14,11,25,st1296,2.81607,FGKJ01,66,2910,2760
GCA_900018225.1,9,11,20,st1307,2.83905,FGKK01,36,2967,2835
GCA_900018235.1,24,12,36,st1309,2.96027,FGKM01,72,3117,2930
GCA_900018255.1,14,12,26,st1357,2.7862,FGKY01,47,2873,2738
GCA_900018265.1,14,12,26,st1377,2.80904,FGLD01,76,2917,2754
GCA_900018275.1,15,11,26,st1388,2.83135,FGLI01,49,2941,2793
GCA_900018285.1,12,12,24,st1401,2.84805,FGLM01,92,2987,2804
GCA_900018295.1,24,13,37,st1434,2.94475,FGLS01,62,3095,2903
GCA_900018305.1,15,12,27,st1452,2.82717,FGMB01,56,2933,2778
GCA_900018315.1,24,13,37,st1460,2.92754,FGLZ01,62,3083,2895
GCA_900018325.1,14,13,27,st1465,2.89653,FGME01,95,3016,2847
GCA_900018685.1,14,12,26,st282,2.82938,FFXO01,61,2910,2772
GCA_900018695.1,11,16,27,st326,2.70277,FFYB01,37,2769,2646
GCA_900018705.1,24,12,36,st331,2.86213,FFYA01,47,2998,2822
GCA_900018715.1,24,13,37,st338,2.90199,FFYE01,54,3059,2880
GCA_900018725.1,15,11,26,st363,2.78883,FFYK01,51,2885,2739
GCA_900018735.1,14,11,25,st522,2.83157,FFZT01,60,2925,2780
GCA_900018745.1,15,11,26,st820,2.91528,FGCV01,69,3076,2894
GCA_900018755.1,14,12,26,st11,2.83221,FGDA01,62,2930,2781
GCA_900018765.1,6,15,21,st23,2.85466,FGDB01,89,3031,2862
GCA_900018775.1,15,11,26,st216,2.82384,FGDV01,37,2917,2761
GCA_900019035.1,14,12,26,st105,2.8013,FFUV01,49,2893,2748
GCA_900019045.1,5,16,21,st16,2.87255,FFUT01,96,3052,2889
GCA_900019055.1,14,12,26,st85,2.82876,FFVJ01,59,2926,2772
GCA_900019065.1,15,11,26,st148,2.80129,FFUX01,44,2903,2747
GCA_900019075.1,14,11,25,st65,2.80196,FFVZ01,45,2892,2747
GCA_900019085.1,16,12,28,st164,2.80145,FFVQ01,49,2894,2748
GCA_900019095.1,24,13,37,st112,2.97123,FFWC01,60,3129,2945
GCA_900019105.1,14,11,25,st41,2.80176,FFWE01,53,2906,2752
GCA_900019115.1,14,12,26,st95,2.78812,FFWI01,52,2880,2732
GCA_900019125.1,14,12,26,st194,2.83262,FFWT01,65,2929,2784
GCA_900019135.1,14,12,26,st810,2.83293,FGCS01,55,2939,2784
GCA_900019145.1,9,10,19,st659,2.84481,FGFG01,23,2976,2860
GCA_900019155.1,14,11,25,st703,2.83122,FGFK01,43,2935,2778
GCA_900019165.1,24,14,38,st711,2.87133,FGFM01,77,3034,2834
GCA_900019175.1,15,11,26,st754,2.80601,FGFL01,39,2900,2752
GCA_900019185.1,24,13,37,st973,2.91251,FGHG01,67,3056,2861
GCA_900019195.1,14,12,26,st987,2.8358,FGHI01,59,2935,2783
GCA_900019205.1,15,11,26,st1449,2.81116,FGLW01,46,2903,2753
GCA_900020215.1,24,13,37,st612,2.86463,FFPJ01,58,2997,2820
GCA_900020225.1,15,11,26,st1162,2.789,FFPK01,48,2870,2747
GCA_900020235.1,24,13,37,st1376,2.86698,FFPL01,51,3005,2825
GCA_900020265.1,6,14,20,st509,2.82747,FFZV01,91,2997,2843
GCA_900020275.1,15,11,26,st825,2.78948,FGCX01,45,2880,2730
GCA_900020285.1,17,11,28,st831,2.79711,FGCW01,34,2894,2746
GCA_900020295.1,15,11,26,st103,2.82035,FGDL01,29,2915,2767
GCA_900020305.1,14,12,26,st555,2.83649,FGEX01,55,2933,2783
GCA_900020315.1,14,12,26,st567,2.80885,FGEZ01,75,2897,2755
GCA_900020325.1,15,11,26,st673,2.834,FGFF01,51,2934,2782
GCA_900020335.1,14,12,26,st911,2.77748,FGGQ01,67,2868,2732
GCA_900020355.1,5,11,16,st988,2.88645,FGHK01,46,3042,2924
GCA_900020365.1,14,12,26,st997,2.87368,FGHN01,63,2991,2831
GCA_900020375.1,16,11,27,st1059,2.79145,FGIC01,47,2911,2733
GCA_900020385.1,14,11,25,st1134,2.83136,FGIS01,86,2931,2770
GCA_900020405.1,14,13,27,st1277,2.82225,FGKC01,90,2912,2759
GCA_900020415.1,14,11,25,st1281,2.84025,FGKB01,56,2952,2810
GCA_900020425.1,14,12,26,st1286,2.78714,FGKG01,48,2876,2731
GCA_900020435.1,15,11,26,st1527,2.90253,FGMW01,54,3018,2859
GCA_900020445.1,24,13,37,st1607,2.87788,FGNQ01,58,3020,2832
GCA_900020455.1,9,10,19,st1664,2.85682,FGOB01,19,2983,2864
GCA_900020465.1,14,12,26,st999,2.82184,FGPU01,54,2913,2761
GCA_900020475.1,14,11,25,st1039,2.83472,FGPV01,50,2928,2778
GCA_900020485.1,9,13,22,st1070,2.77082,FGQA01,13,2873,2724
GCA_900022575.1,24,12,36,st428,2.86528,FFZA01,45,3002,2830
GCA_900022595.1,14,12,26,st651,2.80161,FGBC01,50,2884,2751
GCA_900022605.1,14,12,26,st121,2.82115,FGDN01,58,2915,2764
GCA_900022615.1,14,11,25,st401,2.80232,FGEJ01,46,2891,2744
GCA_900022625.1,15,11,26,st1123,2.78858,FGQE01,65,2889,2741
GCA_900022635.1,14,12,26,st1386,2.78613,FGRB01,56,2896,2731
GCA_900022645.1,11,13,24,st1509,2.78674,FGRN01,17,2930,2779
GCA_900022655.1,24,13,37,st1709,2.93865,FGSG01,59,3097,2899
GCA_900022665.1,24,13,37,st1728,2.93883,FGSJ01,50,3097,2910
GCA_900022675.1,15,11,26,st1816,2.84525,FGTA01,50,2958,2808
GCA_900024965.1,14,11,25,st3179,2.82241,FFPH01,57,2933,2778
GCA_900024995.1,15,11,26,st263,2.80007,FFXM01,51,2892,2752
GCA_900025015.1,14,12,26,st571,2.86966,FGAL01,66,2993,2840
GCA_900025025.1,4,13,17,st676,2.81389,FGBJ01,42,2928,2791
GCA_900031645.1,15,14,29,st1846,2.77565,FFOO01,79,2841,2691
GCA_900031655.1,14,12,26,st1906,2.87667,FFOM01,77,3005,2854
GCA_900031665.1,24,15,39,st2149,2.86681,FFOR01,48,3007,2821
GCA_900031675.1,15,12,27,st2201,2.8064,FFOS01,45,2906,2739
GCA_900033745.1,14,12,26,st2593,2.80127,FFPX01,26,2891,2744
GCA_900033755.1,15,11,26,st830,2.8777,FFQB01,33,3002,2818
GCA_900033765.1,25,13,38,st847,2.90901,FFQG01,42,3070,2876
GCA_900033775.1,15,11,26,st848,2.79189,FFQH01,27,2881,2737
GCA_900035585.1,14,12,26,st2672,2.83517,FFOZ01,41,2947,2781
GCA_900035595.1,14,12,26,st2803,2.8104,FFPC01,49,2919,2741
GCA_900035645.1,15,11,26,st78,2.80152,FFVB01,49,2894,2748
GCA_900035655.1,14,11,25,st39,2.83163,FFVN01,54,2955,2780
GCA_900035665.1,14,11,25,st70,2.80021,FFWF01,50,2889,2741
GCA_900035675.1,14,11,25,st57,2.79755,FFWA01,52,2893,2748
GCA_900035685.1,14,11,25,st38,2.83901,FFVW01,62,2941,2790
GCA_900035695.1,15,12,27,st189,2.83612,FFWR01,74,2935,2780
GCA_900035715.1,14,11,25,st207,2.81837,FFWV01,69,2923,2768
GCA_900035725.1,14,11,25,st217,2.81841,FFWY01,33,2938,2760
GCA_900035735.1,24,13,37,st309,2.96701,FFXU01,65,3119,2932
GCA_900035745.1,24,12,36,st306,2.96694,FFXX01,66,3122,2931
GCA_900035755.1,15,13,28,st364,2.74423,FFYM01,57,2805,2662
GCA_900035765.1,14,11,25,st402,2.80367,FFYR01,47,2897,2751
GCA_900035775.1,14,12,26,st410,2.82848,FFYU01,60,2927,2776
GCA_900035785.1,15,12,27,st413,2.78877,FFYY01,58,2868,2718
GCA_900035795.1,14,11,25,st418,2.82738,FFYW01,71,2927,2766
GCA_900035805.1,14,11,25,st423,2.80205,FFYV01,52,2895,2748
GCA_900035815.1,14,12,26,st426,2.79673,FFYZ01,55,2893,2743
GCA_900035825.1,14,11,25,st469,2.78319,FFZH01,51,2863,2724
GCA_900035835.1,24,13,37,st523,2.86767,FFZU01,50,3004,2823
GCA_900035845.1,24,14,38,st569,2.85407,FGAK01,65,2984,2803
GCA_900035855.1,14,12,26,st624,2.83747,FGAU01,67,2947,2792
GCA_900035865.1,15,11,26,st626,2.80575,FGAW01,26,2900,2753
GCA_900035875.1,24,12,36,st653,2.85794,FGBD01,42,2998,2804
GCA_900035885.1,15,11,26,st666,2.78721,FGBG01,43,2873,2728
GCA_900035895.1,16,12,28,st685,2.78757,FGBK01,40,2857,2705
GCA_900035905.1,15,11,26,st688,2.81986,FGBP01,47,2913,2759
GCA_900035915.1,4,11,15,st699,2.87349,FGBS01,33,3015,2888
GCA_900035925.1,15,11,26,st701,2.79965,FGBT01,43,2897,2742
GCA_900035935.1,15,11,26,st755,2.85054,FGCC01,49,2946,2799
GCA_900036395.1,14,11,25,st1797,2.81935,FFOL01,55,2909,2760
GCA_900036405.1,14,12,26,st1965,2.81887,FFOP01,93,2941,2791
GCA_900036415.1,14,13,27,st2227,2.79224,FFOT01,61,2886,2733
GCA_900036425.1,24,12,36,st2534,2.89745,FFOY01,61,3052,2869
GCA_900036885.1,14,12,26,st2107,2.81189,FFOQ01,69,2939,2760
GCA_900036895.1,14,11,25,st1931,2.79827,FFPV01,34,2889,2736
GCA_900036905.1,14,11,25,st2261,2.80102,FFPW01,58,2889,2744
GCA_900036915.1,15,11,26,st1014S,2.84177,FFQA01,42,2982,2796
GCA_900036925.1,15,11,26,st833,2.83393,FFQC01,34,2934,2780
GCA_900036935.1,24,12,36,st855,2.87373,FFQI01,38,3019,2838
GCA_900036945.1,15,12,27,st865,2.8179,FFQL01,37,2904,2751
GCA_900037595.1,14,12,26,st1748,2.87529,FFOK01,78,3003,2848
GCA_900037605.1,15,11,26,st2003,2.82285,FFON01,61,2918,2768
GCA_900037635.1,15,11,26,st757,2.7882,FGCD01,26,2901,2732
GCA_900037645.1,24,14,38,st762,2.89979,FGCE01,61,3056,2861
GCA_900037655.1,15,11,26,st766,2.8456,FGCH01,48,2935,2784
GCA_900037665.1,15,11,26,st787,2.78894,FGCM01,37,2874,2733
GCA_900037675.1,14,12,26,st172,2.82595,FGDP01,66,2923,2781
GCA_900037685.1,14,12,26,st203,2.82526,FGDT01,57,2925,2776
GCA_900037695.1,14,12,26,st427,2.86364,FGEM01,70,2942,2804
GCA_900037715.1,24,13,37,st677,2.94894,FGFH01,62,3108,2907
GCA_900037725.1,15,11,26,st857,2.83631,FGFY01,42,2925,2783
GCA_900037735.1,15,11,26,st864,2.80171,FGGA01,41,2895,2749
GCA_900037745.1,14,13,27,st866,2.78837,FGGB01,58,2875,2723
GCA_900037755.1,14,12,26,st885,2.81573,FGGG01,57,2901,2756
GCA_900037765.1,24,13,37,st899,2.93839,FGGK01,85,3063,2910
GCA_900037775.1,14,12,26,st909,2.83451,FGGN01,99,2954,2792
GCA_900037785.1,14,11,25,st940,2.82082,FGGU01,61,2919,2759
GCA_900037795.1,15,12,27,st942,2.83577,FGGZ01,62,2930,2777
GCA_900037815.1,15,11,26,st1015,2.83988,FGHV01,59,2951,2795
GCA_900037825.1,14,12,26,st1075,2.78586,FGIF01,51,2865,2712
GCA_900037835.1,15,11,26,st1071,2.83568,FGII01,53,2928,2778
GCA_900037845.1,15,12,27,st1079,2.80127,FGIG01,61,2900,2753
GCA_900037855.1,15,12,27,st1110,2.79121,FGIM01,23,2911,2732
GCA_900037865.1,14,12,26,st1116,2.91224,FGIP01,103,3058,2889
GCA_900037875.1,14,13,27,st1120,2.79731,FGIQ01,55,2892,2746
GCA_900037885.1,14,12,26,st1141,2.79547,FGIW01,58,2896,2751
GCA_900037895.1,15,13,28,st1148,2.76989,FGIY01,70,2840,2690
GCA_900037905.1,15,13,28,st1155,2.80835,FGJB01,69,2886,2741
GCA_900037915.1,14,12,26,st1163,2.79684,FGJC01,64,2886,2744
GCA_900037935.1,14,12,26,st1173,2.84601,FGJE01,90,2957,2802
GCA_900037945.1,15,11,26,st1194,2.79807,FGJJ01,46,2891,2745
GCA_900037955.1,14,11,25,st1202,2.89841,FGJK01,74,3018,2859
GCA_900037965.1,14,11,25,st1211,2.8098,FGJM01,67,2897,2762
GCA_900037975.1,14,12,26,st1216,2.82927,FGJO01,81,2940,2784
GCA_900038095.1,24,12,36,st842,2.89638,FFQE01,37,3056,2864
GCA_900038195.1,14,11,25,st176,2.80055,FFWP01,48,2897,2748
GCA_900038205.1,15,11,26,st180,2.83101,FFWO01,49,2918,2779
GCA_900038215.1,14,11,25,st185,2.831,FFWS01,45,2920,2780
GCA_900038225.1,14,12,26,st187,2.7976,FFWQ01,51,2882,2748
GCA_900038235.1,15,11,26,st213,2.81693,FFWX01,48,2907,2756
GCA_900038245.1,11,10,21,st228,2.87466,FFXA01,65,3014,2869
GCA_900038255.1,24,12,36,st232,2.95027,FFXC01,77,3108,2918
GCA_900038265.1,14,12,26,st234,2.80058,FFXD01,56,2884,2749
GCA_900038275.1,14,12,26,st235,2.80055,FFXF01,49,2892,2742
GCA_900038285.1,24,12,36,st241,2.86704,FFXE01,43,3007,2829
GCA_900038295.1,15,11,26,st246,2.83259,FFXG01,47,2926,2780
GCA_900038305.1,15,11,26,st311,2.79732,FFXY01,53,2885,2741
GCA_900038315.1,9,13,22,st314,2.81136,FFXZ01,26,2927,2772
GCA_900038325.1,14,11,25,st378,2.77838,FFYP01,57,2859,2711
GCA_900038335.1,14,11,25,st397,2.80192,FFYO01,43,2891,2750
GCA_900038345.1,24,14,38,st438,2.8662,FFZD01,62,3002,2828
GCA_900038355.1,15,11,26,st551,2.84158,FGAC01,54,2946,2791
GCA_900038365.1,24,13,37,st554,2.89417,FGAD01,47,3028,2854
GCA_900038375.1,24,14,38,st565,2.85623,FGAJ01,68,2989,2808
GCA_900038385.1,14,11,25,st598,2.7845,FGAT01,58,2864,2719
GCA_900038395.1,15,11,26,st686,2.81762,FGBO01,46,2915,2762
GCA_900038405.1,24,13,37,st693,2.86709,FGBN01,67,3000,2830
GCA_900038425.1,14,12,26,st837,2.84362,FGCY01,55,2950,2796
GCA_900038435.1,14,12,26,st63,2.83057,FGDF01,56,2930,2780
GCA_900038445.1,15,13,28,st77,2.80964,FGDI01,61,2902,2758
GCA_900038455.1,14,12,26,st93,2.819,FGDK01,63,2915,2763
GCA_900038465.1,14,11,25,st289,2.80033,FGEB01,57,2894,2750
GCA_900038475.1,14,11,25,st301,2.83205,FGEA01,53,2930,2779
GCA_900038485.1,14,12,26,st420,2.82233,FGEL01,60,2936,2783
GCA_900038495.1,14,12,26,st432,2.81779,FGEN01,62,2910,2764
GCA_900038505.1,14,12,26,st463,2.82691,FGEP01,61,2929,2774
GCA_900038515.1,15,11,26,st525,2.83218,FGEU01,49,2923,2776
GCA_900038525.1,15,11,26,st977,2.80369,FGHH01,38,2891,2749
GCA_900038535.1,15,11,26,st1004,2.83362,FGHR01,45,2928,2782
GCA_900038545.1,14,12,26,st1045,2.83921,FGIB01,60,2934,2785
GCA_900038555.1,14,12,26,st1111,2.86193,FGIO01,71,3002,2836
GCA_900038565.1,14,11,25,st1182,2.81101,FGJG01,65,2908,2759
GCA_900038575.1,14,12,26,st1185,2.78505,FGJH01,71,2867,2723
GCA_900038585.1,10,13,23,st1193,2.81204,FGJI01,25,2917,2786
GCA_900038715.1,15,13,28,st170,2.79973,FFWM01,50,2889,2748
GCA_900038725.1,14,12,26,st399,2.8175,FFYQ01,55,2911,2763
GCA_900038735.1,24,13,37,st408,2.83977,FFYS01,46,2975,2803
GCA_900038745.1,14,12,26,st425,2.82366,FFYX01,57,2923,2778
GCA_900038755.1,14,12,26,st443,2.7996,FFZF01,65,2893,2742
GCA_900038765.1,9,11,20,st527,2.83673,FFZX01,44,2971,2839
GCA_900038785.1,24,14,38,st564,2.81831,FGAI01,48,2940,2757
GCA_900038795.1,24,14,38,st574,2.94624,FGAM01,80,3101,2912
GCA_900038805.1,24,13,37,st823,2.91207,FGCZ01,53,3072,2878
GCA_900038815.1,24,13,37,st36,2.80059,FGDC01,45,2903,2733
GCA_900038825.1,14,12,26,st145,2.80047,FGDO01,59,2898,2745
GCA_900038835.1,14,12,26,st236,2.82807,FGDW01,56,2928,2779
GCA_900038845.1,24,13,37,st247,2.86532,FGDX01,41,3002,2827
GCA_900038855.1,24,12,36,st264,2.94516,FGDY01,58,3101,2916
GCA_900038865.1,24,12,36,st411,2.86536,FGEK01,48,2996,2818
GCA_900038875.1,14,12,26,st454,2.81301,FGEO01,58,2907,2757
GCA_900038885.1,14,11,25,st506,2.81915,FGES01,55,2912,2760
GCA_900038895.1,9,11,20,st852,2.85385,FGFZ01,29,2977,2855
GCA_900038915.1,14,12,26,st882,2.79376,FGGE01,66,2895,2745
GCA_900038925.1,14,13,27,st888,2.87139,FGGI01,136,2978,2811
GCA_900038935.1,15,14,29,st961,2.78114,FGHC01,74,2870,2720
GCA_900038945.1,15,13,28,st998,2.80283,FGHM01,49,2891,2742
GCA_900038955.1,24,13,37,st1072,2.90426,FGIH01,51,3041,2863
GCA_900038965.1,16,12,28,st1097,2.74958,FGIJ01,34,2808,2665
GCA_900038975.1,17,12,29,st1156,2.76837,FGIZ01,50,2859,2717
GCA_900038985.1,14,11,25,st1177,2.78563,FGJF01,59,2876,2728
GCA_900038995.1,14,12,26,st1272,2.79675,FGJZ01,59,2893,2746
GCA_900039005.1,14,12,26,st1300,2.79555,FGKI01,64,2891,2748
GCA_900039025.1,15,12,27,st1317,2.80346,FGKN01,74,2897,2753
GCA_900039035.1,14,12,26,st1323,2.86702,FGKQ01,76,2991,2838
GCA_900039045.1,16,11,27,st1336,2.81736,FGKV01,57,2925,2775
GCA_900039055.1,15,12,27,st1378,2.75965,FGLE01,33,2819,2681
GCA_900039065.1,15,12,27,st1450,2.82637,FGLX01,58,2929,2778
GCA_900039075.1,24,13,37,st1455,2.91173,FGMA01,63,3051,2853
GCA_900039085.1,14,12,26,st1461,2.80112,FGMC01,47,2898,2742
GCA_900039095.1,15,11,26,st1477,2.80687,FGMI01,51,2922,2747
GCA_900039105.1,23,14,37,st1483,2.86725,FGMJ01,52,3008,2818
GCA_900039115.1,15,11,26,st1496,2.87674,FGMN01,56,2989,2828
GCA_900039125.1,9,13,22,st1498,2.76046,FGMO01,18,2901,2748
GCA_900039135.1,16,11,27,st1506,2.78468,FGMP01,34,2898,2728
GCA_900039145.1,14,13,27,st1523,2.83727,FGMV01,51,2934,2780
GCA_900039155.1,14,11,25,st1530,2.83445,FGMY01,49,2934,2783
GCA_900039165.1,14,12,26,st1540,2.78859,FGNA01,43,2873,2731
GCA_900039175.1,15,11,26,st1536,2.83414,FGMZ01,47,2930,2775
GCA_900039185.1,14,11,25,st1547,2.842,FGNB01,51,2940,2785
GCA_900039195.1,16,12,28,st1549,2.83806,FGNC01,60,2940,2782
GCA_900039205.1,9,13,22,st1565,2.77261,FGNE01,14,2877,2726
GCA_900039215.1,17,13,30,st1571,2.82639,FGNG01,54,2920,2768
GCA_900039665.1,24,12,36,st336,2.90317,FFYG01,58,3064,2881
GCA_900039675.1,14,12,26,st584,2.8058,FGAP01,74,2897,2762
GCA_900039685.1,11,14,25,st586,2.73429,FGAR01,20,2812,2696
